"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"57",56,"Recording_51","Process_21",2022-03-03 03:56:10,9,"Populate text field in window","Edit 'Password' 2 in Window 'Create your  ...  - Microsoft​ Edge'; Text:P'password_secret_text'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Edit \\'Password\\' 2'] Text: P'password_secret_text' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",58,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"58",57,"Recording_51","Process_21",2022-03-03 03:56:19,11,"Press button in window","Button 'Create' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Create\\'']\n""]",59,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"59",58,"Recording_51","Process_21",2022-03-03 03:56:30,3,"Click UI element in window","Group 'ms-D ...  title-795' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Group \\'ms-D ...  title-795\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -13 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",60,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"60",59,"Recording_51","Process_21",2022-03-03 03:56:33,9,"Click UI element in window","List Item 'Onenote' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['List Item \\'Onenote\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 95 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",61,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"61",60,"Recording_51","Process_21",2022-03-03 03:56:42,4,"Set drop-down list value in window","Combo Box 'Run Mode' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Combo Box \\'Run Mode\\''] OptionsNames: 'Attended (runs when you\\'re signed in)'\n""]",62,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"62",61,"Recording_51","Process_21",2022-03-03 03:56:46,6,"Press button in window","Button 'Save' in Window 'Create your  ...  - Microsoft​ Edge'","msedge","Create your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Create your  ...  - Microsoft\u200b Edge\\'']['Button \\'Save\\'']\n""]",63,"Prepare a flow ","Event_253","sharepoint/uiflow/onenote",""
"63",62,"Recording_51","Process_21",2022-03-03 03:56:52,4,"Select menu option in window","Menu Item 'Test' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Menu Item \\'Test\\'']\n""]",64,"Test the flow","Event_254","sharepoint/uiflow/onenote",""
"64",63,"Recording_51","Process_21",2022-03-03 03:56:56,3,"Click UI element in window","Text 'ms-ChoiceField-field field-987' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Text \\'ms-ChoiceField-field field-987\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 9 OffsetY: 7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",65,"Test the flow","Event_254","sharepoint/uiflow/onenote",""
"65",64,"Recording_51","Process_21",2022-03-03 03:56:59,5,"Press button in window","Button 'Test' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Button \\'Test\\'']\n""]",66,"Test the flow","Event_254","sharepoint/uiflow/onenote",""
"66",65,"Recording_51","Process_21",2022-03-03 03:57:04,4,"Press button in window","Button 'Continue' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Button \\'Continue\\'']\n""]",67,"Test the flow","Event_254","sharepoint/uiflow/onenote",""
"67",66,"Recording_51","Process_21",2022-03-03 03:57:08,5,"Press button in window","Button 'Run flow' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Button \\'Run flow\\'']\n""]",68,"Test the flow","Event_254","sharepoint/uiflow/onenote",""
"68",67,"Recording_51","Process_21",2022-03-03 03:57:13,NA,"Click UI element in window","Group 'fl-ActionCompletedIcon root-1050' in Window 'Edit your  ...  - Microsoft​ Edge'","msedge","Edit your flow | Power Automate and 5 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Edit your  ...  - Microsoft\u200b Edge\\'']['Group \\'fl-ActionCompletedIcon root-1050\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -57 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",NA,"Test the flow","Event_254","sharepoint/uiflow/onenote",""
